timestamp,ap_id,device_id,event,rssi
2026-09-20T14:36:42.823338+00:00,AP_02,dev_be01eb2e5060c2ba,connect,-51
2026-09-20T14:36:43.823338+00:00,AP_02,dev_b3417cd8c6c08f19,heartbeat,-52
2026-09-20T14:36:45.823338+00:00,AP_01,dev_dac9735c15d23598,heartbeat,-46
2026-09-20T14:36:46.823338+00:00,AP_01,dev_0f3a5465c5be5029,connect,-48
2026-09-20T14:36:48.823338+00:00,AP_02,dev_298b986404f77877,connect,-48
2026-09-20T14:36:49.823338+00:00,AP_01,dev_39ef6cebfea41e12,connect,-51
2026-09-20T14:36:51.823338+00:00,AP_01,dev_8ae4745e74ab0761,connect,-85
2026-09-20T14:36:51.823338+00:00,AP_02,dev_9ac7e0c7eb7246b5,heartbeat,-56
2026-09-20T14:36:54.823338+00:00,AP_01,dev_0e322e127a303cdd,connect,-40
2026-09-20T14:36:55.823338+00:00,AP_01,dev_bee12d3e1f271e83,connect,-57
2026-09-20T14:36:55.823338+00:00,AP_02,dev_35eea70824060c98,heartbeat,-48
2026-09-20T14:36:56.823338+00:00,AP_01,dev_8ae4745e74ab0761,disconnect,-79
2026-09-20T14:36:56.823338+00:00,AP_01,dev_78b7476e077c5c58,heartbeat,-51
2026-09-20T14:36:56.823338+00:00,AP_02,dev_a9a77d30a2535eda,heartbeat,-54
2026-09-20T14:36:57.823338+00:00,AP_01,dev_3b33fcd2e1d3f788,heartbeat,-50
2026-09-20T14:36:57.823338+00:00,AP_01,dev_d5facb6e4cdd0f8d,heartbeat,-52
2026-09-20T14:36:58.823338+00:00,AP_02,dev_c8621d86e105ae2c,connect,-49
2026-09-20T14:37:00.823338+00:00,AP_01,dev_761dbfebee20a1b6,connect,-55
2026-09-20T14:37:04.823338+00:00,AP_01,dev_4d55811fcbb2d44b,heartbeat,-52
2026-09-20T14:37:05.823338+00:00,AP_01,dev_0feb402657ab950a,connect,-49
2026-09-20T14:37:05.823338+00:00,AP_02,dev_4463e93e128fb718,heartbeat,-53
2026-09-20T14:37:05.823338+00:00,AP_03,dev_172964ce995cefb5,heartbeat,-53
2026-09-20T14:37:10.823338+00:00,AP_01,dev_ef43c0dc8df3847e,heartbeat,-51
2026-09-20T14:37:10.823338+00:00,AP_01,dev_26be14216d4fd7c4,heartbeat,-49
2026-09-20T14:37:10.823338+00:00,AP_02,dev_1730e5aaa7a31ce6,heartbeat,-52
2026-09-20T14:37:11.823338+00:00,AP_01,dev_de09aa0b03e5957e,heartbeat,-45
2026-09-20T14:37:12.823338+00:00,AP_01,dev_46106d48bf350825,heartbeat,-51
2026-09-20T14:37:12.823338+00:00,AP_02,dev_3712f235b4616c4a,connect,-53
2026-09-20T14:37:12.823338+00:00,AP_02,dev_fda1e4d27c7ec351,connect,-47
2026-09-20T14:37:12.823338+00:00,AP_02,dev_b3417cd8c6c08f19,heartbeat,-51
2026-09-20T14:37:12.823338+00:00,AP_02,dev_09e69aaa959cdd44,heartbeat,-53
2026-09-20T14:37:12.823338+00:00,AP_02,dev_be01eb2e5060c2ba,heartbeat,-52
2026-09-20T14:37:14.823338+00:00,AP_02,dev_36251f494ec5e4c4,heartbeat,-49
2026-09-20T14:37:16.823338+00:00,AP_01,dev_0f3a5465c5be5029,heartbeat,-52
2026-09-20T14:37:17.823338+00:00,AP_01,dev_dac9735c15d23598,heartbeat,-44
2026-09-20T14:37:18.823338+00:00,AP_02,dev_298b986404f77877,heartbeat,-49
2026-09-20T14:37:19.823338+00:00,AP_01,dev_39ef6cebfea41e12,heartbeat,-51
2026-09-20T14:37:21.823338+00:00,AP_02,dev_9ac7e0c7eb7246b5,heartbeat,-49
2026-09-20T14:37:22.823338+00:00,AP_01,dev_ec7f305d29851a5a,connect,-49
2026-09-20T14:37:22.823338+00:00,AP_02,dev_bb34b21593bc8929,connect,-46
2026-09-20T14:37:22.823338+00:00,AP_02,dev_43e59eca12e9d77f,connect,-50
2026-09-20T14:37:23.823338+00:00,AP_03,dev_80d56b8303cd4403,connect,-49
2026-09-20T14:37:24.823338+00:00,AP_01,dev_3b33fcd2e1d3f788,heartbeat,-53
2026-09-20T14:37:24.823338+00:00,AP_01,dev_0e322e127a303cdd,heartbeat,-50
2026-09-20T14:37:24.823338+00:00,AP_02,dev_e275ee8bb2c9833c,connect,-52
2026-09-20T14:37:25.823338+00:00,AP_01,dev_bee12d3e1f271e83,heartbeat,-50
2026-09-20T14:37:25.823338+00:00,AP_02,dev_32123fce6801e287,connect,-48
2026-09-20T14:37:26.823338+00:00,AP_02,dev_35eea70824060c98,heartbeat,-46
2026-09-20T14:37:28.823338+00:00,AP_01,dev_78b7476e077c5c58,heartbeat,-47
2026-09-20T14:37:28.823338+00:00,AP_01,dev_d5facb6e4cdd0f8d,heartbeat,-55
2026-09-20T14:37:28.823338+00:00,AP_02,dev_c8621d86e105ae2c,heartbeat,-42
2026-09-20T14:37:28.823338+00:00,AP_02,dev_a9a77d30a2535eda,heartbeat,-53
2026-09-20T14:37:30.823338+00:00,AP_01,dev_761dbfebee20a1b6,heartbeat,-49
2026-09-20T14:37:34.823338+00:00,AP_01,dev_4d55811fcbb2d44b,heartbeat,-47
2026-09-20T14:37:34.823338+00:00,AP_02,dev_4463e93e128fb718,heartbeat,-50
2026-09-20T14:37:35.823338+00:00,AP_01,dev_382017e48c0d09cb,connect,-53
2026-09-20T14:37:35.823338+00:00,AP_01,dev_0feb402657ab950a,heartbeat,-52
2026-09-20T14:37:37.823338+00:00,AP_01,dev_26be14216d4fd7c4,heartbeat,-52
2026-09-20T14:37:38.823338+00:00,AP_03,dev_172964ce995cefb5,heartbeat,-44
2026-09-20T14:37:39.823338+00:00,AP_01,dev_ef43c0dc8df3847e,heartbeat,-53
2026-09-20T14:37:39.823338+00:00,AP_02,dev_1730e5aaa7a31ce6,heartbeat,-50
2026-09-20T14:37:41.823338+00:00,AP_01,dev_de09aa0b03e5957e,heartbeat,-48
2026-09-20T14:37:41.823338+00:00,AP_01,dev_a42ce750a950b6ed,connect,-49
2026-09-20T14:37:41.823338+00:00,AP_02,dev_36251f494ec5e4c4,heartbeat,-49
2026-09-20T14:37:42.823338+00:00,AP_02,dev_3712f235b4616c4a,heartbeat,-47
2026-09-20T14:37:42.823338+00:00,AP_02,dev_fda1e4d27c7ec351,heartbeat,-48
2026-09-20T14:37:42.823338+00:00,AP_02,dev_b3417cd8c6c08f19,heartbeat,-46
2026-09-20T14:37:42.823338+00:00,AP_02,dev_be01eb2e5060c2ba,heartbeat,-45
2026-09-20T14:37:44.823338+00:00,AP_02,dev_09e69aaa959cdd44,heartbeat,-52
2026-09-20T14:37:45.823338+00:00,AP_01,dev_46106d48bf350825,heartbeat,-54
2026-09-20T14:37:47.823338+00:00,AP_01,dev_0f3a5465c5be5029,heartbeat,-48
2026-09-20T14:37:48.823338+00:00,AP_01,dev_39ef6cebfea41e12,heartbeat,-53
2026-09-20T14:37:48.823338+00:00,AP_02,dev_9ac7e0c7eb7246b5,heartbeat,-56
2026-09-20T14:37:49.823338+00:00,AP_01,dev_dac9735c15d23598,heartbeat,-47
2026-09-20T14:37:50.823338+00:00,AP_02,dev_298b986404f77877,heartbeat,-50
2026-09-20T14:37:52.823338+00:00,AP_01,dev_ec7f305d29851a5a,heartbeat,-51
2026-09-20T14:37:52.823338+00:00,AP_02,dev_bb34b21593bc8929,heartbeat,-55
2026-09-20T14:37:52.823338+00:00,AP_02,dev_43e59eca12e9d77f,heartbeat,-44
2026-09-20T14:37:53.823338+00:00,AP_03,dev_80d56b8303cd4403,heartbeat,-51
2026-09-20T14:37:54.823338+00:00,AP_01,dev_bee12d3e1f271e83,heartbeat,-43
2026-09-20T14:37:54.823338+00:00,AP_02,dev_e275ee8bb2c9833c,heartbeat,-47
2026-09-20T14:37:55.823338+00:00,AP_02,dev_32123fce6801e287,heartbeat,-49
2026-09-20T14:37:56.823338+00:00,AP_01,dev_3b33fcd2e1d3f788,heartbeat,-50
2026-09-20T14:37:56.823338+00:00,AP_01,dev_0e322e127a303cdd,heartbeat,-50
2026-09-20T14:37:57.823338+00:00,AP_01,dev_78b7476e077c5c58,heartbeat,-48
2026-09-20T14:37:57.823338+00:00,AP_02,dev_a9a77d30a2535eda,heartbeat,-54
2026-09-20T14:37:58.823338+00:00,AP_01,dev_d5facb6e4cdd0f8d,heartbeat,-47
2026-09-20T14:37:59.823338+00:00,AP_02,dev_35eea70824060c98,heartbeat,-49
2026-09-20T14:38:00.823338+00:00,AP_02,dev_c8621d86e105ae2c,heartbeat,-46
2026-09-20T14:38:01.823338+00:00,AP_01,dev_761dbfebee20a1b6,heartbeat,-51
2026-09-20T14:38:03.823338+00:00,AP_02,dev_4463e93e128fb718,heartbeat,-50
2026-09-20T14:38:04.823338+00:00,AP_01,dev_0feb402657ab950a,heartbeat,-48
2026-09-20T14:38:05.823338+00:00,AP_01,dev_4d55811fcbb2d44b,heartbeat,-51
2026-09-20T14:38:05.823338+00:00,AP_01,dev_382017e48c0d09cb,heartbeat,-50
2026-09-20T14:38:08.823338+00:00,AP_01,dev_ef43c0dc8df3847e,heartbeat,-46
2026-09-20T14:38:09.823338+00:00,AP_01,dev_26be14216d4fd7c4,heartbeat,-45
2026-09-20T14:38:10.823338+00:00,AP_03,dev_172964ce995cefb5,heartbeat,-54
2026-09-20T14:38:11.823338+00:00,AP_01,dev_a42ce750a950b6ed,heartbeat,-54
2026-09-20T14:38:11.823338+00:00,AP_02,dev_fda1e4d27c7ec351,heartbeat,-44
2026-09-20T14:38:11.823338+00:00,AP_02,dev_1730e5aaa7a31ce6,heartbeat,-47
2026-09-20T14:38:11.823338+00:00,AP_02,dev_b3417cd8c6c08f19,heartbeat,-47
2026-09-20T14:38:13.823338+00:00,AP_01,dev_de09aa0b03e5957e,heartbeat,-53
2026-09-20T14:38:13.823338+00:00,AP_02,dev_be01eb2e5060c2ba,heartbeat,-51
2026-09-20T14:38:14.823338+00:00,AP_02,dev_36251f494ec5e4c4,heartbeat,-47
2026-09-20T14:38:15.823338+00:00,AP_02,dev_3712f235b4616c4a,heartbeat,-54
2026-09-20T14:38:16.823338+00:00,AP_02,dev_9ac7e0c7eb7246b5,heartbeat,-50
2026-09-20T14:38:17.823338+00:00,AP_01,dev_46106d48bf350825,heartbeat,-54
2026-09-20T14:38:17.823338+00:00,AP_02,dev_09e69aaa959cdd44,heartbeat,-49
2026-09-20T14:38:18.823338+00:00,AP_01,dev_dac9735c15d23598,heartbeat,-50
2026-09-20T14:38:19.823338+00:00,AP_01,dev_39ef6cebfea41e12,heartbeat,-47
2026-09-20T14:38:19.823338+00:00,AP_02,dev_298b986404f77877,heartbeat,-54
2026-09-20T14:38:20.823338+00:00,AP_01,dev_0f3a5465c5be5029,heartbeat,-50
2026-09-20T14:38:20.823338+00:00,AP_02,dev_bb34b21593bc8929,heartbeat,-49
2026-09-20T14:38:21.823338+00:00,AP_01,dev_ec7f305d29851a5a,heartbeat,-52
2026-09-20T14:38:21.823338+00:00,AP_02,dev_e275ee8bb2c9833c,heartbeat,-44
2026-09-20T14:38:22.823338+00:00,AP_01,dev_bee12d3e1f271e83,heartbeat,-51
2026-09-20T14:38:23.823338+00:00,AP_02,dev_43e59eca12e9d77f,heartbeat,-55
2026-09-20T14:38:24.823338+00:00,AP_01,dev_0e322e127a303cdd,heartbeat,-50
2026-09-20T14:38:25.823338+00:00,AP_03,dev_80d56b8303cd4403,heartbeat,-52
2026-09-20T14:38:26.823338+00:00,AP_02,dev_a9a77d30a2535eda,heartbeat,-54
2026-09-20T14:38:26.823338+00:00,AP_02,dev_32123fce6801e287,heartbeat,-52
2026-09-20T14:38:28.823338+00:00,AP_01,dev_d5facb6e4cdd0f8d,heartbeat,-55
2026-09-20T14:38:29.823338+00:00,AP_01,dev_3b33fcd2e1d3f788,heartbeat,-54
2026-09-20T14:38:29.823338+00:00,AP_02,dev_c8621d86e105ae2c,heartbeat,-52
2026-09-20T14:38:30.823338+00:00,AP_01,dev_761dbfebee20a1b6,heartbeat,-48
2026-09-20T14:38:30.823338+00:00,AP_01,dev_78b7476e077c5c58,heartbeat,-52
2026-09-20T14:38:30.823338+00:00,AP_02,dev_35eea70824060c98,heartbeat,-53
2026-09-20T14:38:32.823338+00:00,AP_01,dev_4d55811fcbb2d44b,heartbeat,-49
2026-09-20T14:38:32.823338+00:00,AP_01,dev_382017e48c0d09cb,heartbeat,-48
2026-09-20T14:38:32.823338+00:00,AP_01,dev_0feb402657ab950a,heartbeat,-46
2026-09-20T14:38:36.823338+00:00,AP_02,dev_4463e93e128fb718,heartbeat,-42
2026-09-20T14:38:37.823338+00:00,AP_01,dev_ef43c0dc8df3847e,heartbeat,-45
2026-09-20T14:38:38.823338+00:00,AP_01,dev_26be14216d4fd7c4,heartbeat,-46
2026-09-20T14:38:38.823338+00:00,AP_02,dev_b3417cd8c6c08f19,heartbeat,-49
2026-09-20T14:38:38.823338+00:00,AP_03,dev_172964ce995cefb5,heartbeat,-50
2026-09-20T14:38:42.823338+00:00,AP_01,dev_de09aa0b03e5957e,heartbeat,-48
2026-09-20T14:38:42.823338+00:00,AP_02,dev_1730e5aaa7a31ce6,heartbeat,-46
2026-09-20T14:38:43.823338+00:00,AP_01,dev_a42ce750a950b6ed,heartbeat,-48
2026-09-20T14:38:43.823338+00:00,AP_02,dev_3712f235b4616c4a,heartbeat,-56
2026-09-20T14:38:43.823338+00:00,AP_02,dev_9ac7e0c7eb7246b5,heartbeat,-48
2026-09-20T14:38:43.823338+00:00,AP_02,dev_fda1e4d27c7ec351,heartbeat,-51
2026-09-20T14:38:45.823338+00:00,AP_02,dev_09e69aaa959cdd44,heartbeat,-55
2026-09-20T14:38:45.823338+00:00,AP_02,dev_be01eb2e5060c2ba,heartbeat,-44
2026-09-20T14:38:46.823338+00:00,AP_01,dev_39ef6cebfea41e12,heartbeat,-55
2026-09-20T14:38:46.823338+00:00,AP_01,dev_46106d48bf350825,heartbeat,-50
2026-09-20T14:38:47.823338+00:00,AP_02,dev_36251f494ec5e4c4,heartbeat,-56
2026-09-20T14:38:47.823338+00:00,AP_02,dev_bb34b21593bc8929,heartbeat,-48
2026-09-20T14:38:48.823338+00:00,AP_01,dev_dac9735c15d23598,heartbeat,-46
2026-09-20T14:38:51.823338+00:00,AP_02,dev_298b986404f77877,heartbeat,-51
2026-09-20T14:38:52.823338+00:00,AP_01,dev_ec7f305d29851a5a,heartbeat,-53
2026-09-20T14:38:52.823338+00:00,AP_02,dev_43e59eca12e9d77f,heartbeat,-51
2026-09-20T14:38:53.823338+00:00,AP_01,dev_bee12d3e1f271e83,heartbeat,-53
2026-09-20T14:38:53.823338+00:00,AP_01,dev_0f3a5465c5be5029,heartbeat,-53
2026-09-20T14:38:53.823338+00:00,AP_02,dev_e275ee8bb2c9833c,heartbeat,-47
2026-09-20T14:38:53.823338+00:00,AP_03,dev_80d56b8303cd4403,heartbeat,-50
2026-09-20T14:38:57.823338+00:00,AP_01,dev_0e322e127a303cdd,heartbeat,-48
2026-09-20T14:38:57.823338+00:00,AP_02,dev_c8621d86e105ae2c,heartbeat,-50
2026-09-20T14:38:58.823338+00:00,AP_02,dev_a9a77d30a2535eda,heartbeat,-55
2026-09-20T14:38:58.823338+00:00,AP_02,dev_32123fce6801e287,heartbeat,-51
2026-09-20T14:38:59.823338+00:00,AP_01,dev_d5facb6e4cdd0f8d,heartbeat,-49
2026-09-20T14:39:00.823338+00:00,AP_01,dev_382017e48c0d09cb,heartbeat,-49
2026-09-20T14:39:00.823338+00:00,AP_01,dev_78b7476e077c5c58,heartbeat,-45
2026-09-20T14:39:01.823338+00:00,AP_01,dev_3b33fcd2e1d3f788,heartbeat,-49
2026-09-20T14:39:01.823338+00:00,AP_01,dev_761dbfebee20a1b6,heartbeat,-50
2026-09-20T14:39:01.823338+00:00,AP_02,dev_35eea70824060c98,heartbeat,-51
2026-09-20T14:39:02.823338+00:00,AP_01,dev_0feb402657ab950a,heartbeat,-51
2026-09-20T14:39:05.823338+00:00,AP_01,dev_4d55811fcbb2d44b,heartbeat,-43
2026-09-20T14:39:08.823338+00:00,AP_02,dev_4463e93e128fb718,heartbeat,-49
2026-09-20T14:39:08.823338+00:00,AP_02,dev_b3417cd8c6c08f19,heartbeat,-48
2026-09-20T14:39:09.823338+00:00,AP_01,dev_ef43c0dc8df3847e,heartbeat,-49
2026-09-20T14:39:09.823338+00:00,AP_02,dev_1730e5aaa7a31ce6,heartbeat,-52
2026-09-20T14:39:10.823338+00:00,AP_01,dev_a42ce750a950b6ed,heartbeat,-50
2026-09-20T14:39:11.823338+00:00,AP_01,dev_26be14216d4fd7c4,heartbeat,-50
2026-09-20T14:39:11.823338+00:00,AP_02,dev_3712f235b4616c4a,heartbeat,-58
2026-09-20T14:39:11.823338+00:00,AP_02,dev_fda1e4d27c7ec351,heartbeat,-51
2026-09-20T14:39:11.823338+00:00,AP_03,dev_172964ce995cefb5,heartbeat,-48
2026-09-20T14:39:12.823338+00:00,AP_02,dev_9ac7e0c7eb7246b5,heartbeat,-51
2026-09-20T14:39:12.823338+00:00,AP_02,dev_09e69aaa959cdd44,heartbeat,-47
2026-09-20T14:39:13.823338+00:00,AP_01,dev_de09aa0b03e5957e,heartbeat,-46
2026-09-20T14:39:14.823338+00:00,AP_01,dev_39ef6cebfea41e12,heartbeat,-48
2026-09-20T14:39:14.823338+00:00,AP_02,dev_36251f494ec5e4c4,heartbeat,-49
2026-09-20T14:39:15.823338+00:00,AP_01,dev_dac9735c15d23598,heartbeat,-52
2026-09-20T14:39:16.823338+00:00,AP_01,dev_46106d48bf350825,heartbeat,-52
2026-09-20T14:39:18.823338+00:00,AP_02,dev_bb34b21593bc8929,heartbeat,-60
2026-09-20T14:39:18.823338+00:00,AP_02,dev_be01eb2e5060c2ba,heartbeat,-45
2026-09-20T14:39:20.823338+00:00,AP_01,dev_0f3a5465c5be5029,heartbeat,-48
2026-09-20T14:39:20.823338+00:00,AP_02,dev_298b986404f77877,heartbeat,-52
2026-09-20T14:39:23.823338+00:00,AP_02,dev_43e59eca12e9d77f,heartbeat,-47
2026-09-20T14:39:24.823338+00:00,AP_01,dev_ec7f305d29851a5a,heartbeat,-46
2026-09-20T14:39:25.823338+00:00,AP_01,dev_bee12d3e1f271e83,heartbeat,-53
2026-09-20T14:39:25.823338+00:00,AP_02,dev_e275ee8bb2c9833c,heartbeat,-46
2026-09-20T14:39:25.823338+00:00,AP_02,dev_c8621d86e105ae2c,heartbeat,-51
2026-09-20T14:39:25.823338+00:00,AP_02,dev_32123fce6801e287,heartbeat,-51
2026-09-20T14:39:25.823338+00:00,AP_03,dev_80d56b8303cd4403,heartbeat,-49
2026-09-20T14:39:26.823338+00:00,AP_01,dev_d5facb6e4cdd0f8d,heartbeat,-51
2026-09-20T14:39:26.823338+00:00,AP_02,dev_a9a77d30a2535eda,heartbeat,-49
2026-09-20T14:39:27.823338+00:00,AP_01,dev_0e322e127a303cdd,heartbeat,-49
2026-09-20T14:39:27.823338+00:00,AP_01,dev_382017e48c0d09cb,heartbeat,-49
2026-09-20T14:39:27.823338+00:00,AP_01,dev_78b7476e077c5c58,heartbeat,-51
2026-09-20T14:39:32.823338+00:00,AP_01,dev_4d55811fcbb2d44b,heartbeat,-46
2026-09-20T14:39:33.823338+00:00,AP_01,dev_3b33fcd2e1d3f788,heartbeat,-46
2026-09-20T14:39:33.823338+00:00,AP_01,dev_761dbfebee20a1b6,heartbeat,-46
2026-09-20T14:39:33.823338+00:00,AP_01,dev_0feb402657ab950a,heartbeat,-50
2026-09-20T14:39:33.823338+00:00,AP_02,dev_35eea70824060c98,heartbeat,-49
2026-09-20T14:39:36.823338+00:00,AP_02,dev_b3417cd8c6c08f19,heartbeat,-46
2026-09-20T14:39:38.823338+00:00,AP_02,dev_4463e93e128fb718,heartbeat,-42
2026-09-20T14:39:39.823338+00:00,AP_02,dev_fda1e4d27c7ec351,heartbeat,-47
2026-09-20T14:39:39.823338+00:00,AP_02,dev_09e69aaa959cdd44,heartbeat,-52
2026-09-20T14:39:40.823338+00:00,AP_01,dev_a42ce750a950b6ed,heartbeat,-47
2026-09-20T14:39:40.823338+00:00,AP_02,dev_1730e5aaa7a31ce6,heartbeat,-52
2026-09-20T14:39:41.823338+00:00,AP_02,dev_9ac7e0c7eb7246b5,heartbeat,-53
2026-09-20T14:39:42.823338+00:00,AP_01,dev_ef43c0dc8df3847e,heartbeat,-54
2026-09-20T14:39:42.823338+00:00,AP_01,dev_26be14216d4fd7c4,heartbeat,-49
2026-09-20T14:39:42.823338+00:00,AP_01,dev_de09aa0b03e5957e,heartbeat,-47
2026-09-20T14:39:43.823338+00:00,AP_01,dev_39ef6cebfea41e12,heartbeat,-51
2026-09-20T14:39:43.823338+00:00,AP_02,dev_3712f235b4616c4a,heartbeat,-44
2026-09-20T14:39:43.823338+00:00,AP_02,dev_36251f494ec5e4c4,heartbeat,-47
2026-09-20T14:39:44.823338+00:00,AP_03,dev_172964ce995cefb5,heartbeat,-51
2026-09-20T14:39:45.823338+00:00,AP_02,dev_be01eb2e5060c2ba,heartbeat,-47
2026-09-20T14:39:47.823338+00:00,AP_01,dev_46106d48bf350825,heartbeat,-52
2026-09-20T14:39:48.823338+00:00,AP_01,dev_dac9735c15d23598,heartbeat,-53
2026-09-20T14:39:48.823338+00:00,AP_02,dev_298b986404f77877,heartbeat,-48
2026-09-20T14:39:50.823338+00:00,AP_02,dev_43e59eca12e9d77f,heartbeat,-40
2026-09-20T14:39:51.823338+00:00,AP_02,dev_bb34b21593bc8929,heartbeat,-50
2026-09-20T14:39:52.823338+00:00,AP_01,dev_0f3a5465c5be5029,heartbeat,-56
2026-09-20T14:39:52.823338+00:00,AP_02,dev_32123fce6801e287,heartbeat,-50
2026-09-20T14:39:55.823338+00:00,AP_01,dev_0e322e127a303cdd,heartbeat,-53
2026-09-20T14:39:55.823338+00:00,AP_01,dev_ec7f305d29851a5a,heartbeat,-46
2026-09-20T14:39:55.823338+00:00,AP_01,dev_d5facb6e4cdd0f8d,heartbeat,-50
2026-09-20T14:39:56.823338+00:00,AP_02,dev_e275ee8bb2c9833c,heartbeat,-46
2026-09-20T14:39:57.823338+00:00,AP_02,dev_c8621d86e105ae2c,heartbeat,-53
2026-09-20T14:39:57.823338+00:00,AP_03,dev_80d56b8303cd4403,heartbeat,-44
2026-09-20T14:39:58.823338+00:00,AP_01,dev_bee12d3e1f271e83,heartbeat,-48
2026-09-20T14:39:58.823338+00:00,AP_02,dev_a9a77d30a2535eda,heartbeat,-45
2026-09-20T14:39:59.823338+00:00,AP_01,dev_382017e48c0d09cb,heartbeat,-55
2026-09-20T14:40:00.823338+00:00,AP_01,dev_78b7476e077c5c58,heartbeat,-51
2026-09-20T14:40:00.823338+00:00,AP_02,dev_35eea70824060c98,heartbeat,-45
2026-09-20T14:40:01.823338+00:00,AP_01,dev_3b33fcd2e1d3f788,heartbeat,-50
2026-09-20T14:40:03.823338+00:00,AP_02,dev_b3417cd8c6c08f19,heartbeat,-46
2026-09-20T14:40:04.823338+00:00,AP_01,dev_761dbfebee20a1b6,heartbeat,-50
2026-09-20T14:40:05.823338+00:00,AP_01,dev_4d55811fcbb2d44b,heartbeat,-47
2026-09-20T14:40:06.823338+00:00,AP_01,dev_0feb402657ab950a,heartbeat,-50
2026-09-20T14:40:07.823338+00:00,AP_02,dev_4463e93e128fb718,heartbeat,-45
2026-09-20T14:40:09.823338+00:00,AP_02,dev_9ac7e0c7eb7246b5,heartbeat,-44
2026-09-20T14:40:09.823338+00:00,AP_02,dev_1730e5aaa7a31ce6,heartbeat,-48
2026-09-20T14:40:09.823338+00:00,AP_02,dev_09e69aaa959cdd44,heartbeat,-45
2026-09-20T14:40:10.823338+00:00,AP_01,dev_26be14216d4fd7c4,heartbeat,-55
2026-09-20T14:40:10.823338+00:00,AP_02,dev_fda1e4d27c7ec351,heartbeat,-52
2026-09-20T14:40:11.823338+00:00,AP_01,dev_de09aa0b03e5957e,heartbeat,-50
2026-09-20T14:40:11.823338+00:00,AP_02,dev_36251f494ec5e4c4,heartbeat,-40
2026-09-20T14:40:11.823338+00:00,AP_03,dev_172964ce995cefb5,heartbeat,-51
2026-09-20T14:40:12.823338+00:00,AP_01,dev_a42ce750a950b6ed,heartbeat,-47
2026-09-20T14:40:13.823338+00:00,AP_01,dev_39ef6cebfea41e12,heartbeat,-50
2026-09-20T14:40:14.823338+00:00,AP_02,dev_3712f235b4616c4a,heartbeat,-51
2026-09-20T14:40:15.823338+00:00,AP_01,dev_ef43c0dc8df3847e,heartbeat,-48
2026-09-20T14:40:15.823338+00:00,AP_02,dev_298b986404f77877,heartbeat,-55
2026-09-20T14:40:16.823338+00:00,AP_01,dev_46106d48bf350825,heartbeat,-49
2026-09-20T14:40:16.823338+00:00,AP_02,dev_be01eb2e5060c2ba,heartbeat,-49
2026-09-20T14:40:17.823338+00:00,AP_01,dev_dac9735c15d23598,heartbeat,-51
2026-09-20T14:40:19.823338+00:00,AP_02,dev_32123fce6801e287,heartbeat,-48
2026-09-20T14:40:20.823338+00:00,AP_02,dev_bb34b21593bc8929,heartbeat,-45
